,EMPLOYEE #,satisfaction_level,last_evaluation
12262,71603,0.44,0.56
12263,71605,0.11,0.78
12264,71607,0.42,0.5
12265,8011,0.84,0.93
12266,71625,0.11,0.95
12267,12208,0.45,0.53
12268,71634,0.38,0.56
12269,71637,0.38,0.86
12270,71645,0.44,0.51
12271,71649,0.11,0.84
12272,71653,0.81,0.93
12273,71654,0.09,0.96
12274,71657,0.11,0.9
12275,71661,0.81,0.95
12276,71667,0.1,0.97
12277,71670,0.74,0.89
12278,71681,0.09,0.78
12279,71693,0.82,0.81
12280,71703,0.1,0.98
12281,71709,0.27,0.56
12282,71711,0.83,0.92
12283,71717,0.1,0.93
12284,71718,0.38,0.47
12285,71745,0.4,0.56
12286,71753,0.11,0.83
12287,13319,0.11,0.79
12288,19377,0.82,0.91
12289,71781,0.36,0.48
12290,21849,0.4,0.46
12291,71801,0.87,0.84
12292,71803,0.41,0.49
12293,22755,0.11,0.91
12294,71807,0.1,0.93
12295,71815,0.38,0.51
12296,71823,0.39,0.55
12297,71825,0.4,0.52
12298,71826,0.45,0.48
12299,71828,0.74,0.84
12300,71829,0.45,0.55
12301,71831,0.12,1.0
12302,71842,0.1,0.77
12303,71852,0.37,0.55
12304,71853,0.89,0.87
12305,71854,0.45,0.47
12306,27224,0.37,0.46
12307,71856,0.11,0.81
12308,71859,0.41,0.48
12309,29676,0.1,0.94
12310,71864,0.1,0.93
12311,71870,0.11,0.95
12312,71878,0.4,0.54
12313,71885,0.41,0.49
12314,71896,0.1,0.81
12315,71901,0.73,0.86
12316,71905,0.43,0.47
12317,71906,0.37,0.46
12318,71910,0.11,0.94
12319,71923,0.4,0.46
12320,71932,0.41,0.54
12321,71934,0.82,0.84
12322,29808,0.61,0.47
12323,71956,0.11,0.91
12324,71957,0.37,0.45
12325,71958,0.41,0.52
12326,71960,0.37,0.52
12327,71961,0.88,0.99
12328,71968,0.1,0.85
12329,71971,0.44,0.48
12330,71990,0.38,0.57
12331,71991,0.11,0.85
12332,72001,0.09,0.98
12333,72005,0.45,0.52
12334,72015,0.1,0.81
12335,72020,0.45,0.47
12336,72023,0.77,0.87
12337,72026,0.44,0.51
12338,72032,0.39,0.5
12339,72041,0.1,0.91
12340,72043,0.09,0.89
12341,72049,0.37,0.47
12342,32888,0.9,1.0
12343,34641,0.41,0.56
12344,72060,0.37,0.52
12345,72062,0.1,0.86
12346,72065,0.81,1.0
12347,72071,0.11,0.8
12348,72078,0.11,0.84
12349,72083,0.4,0.46
12350,72084,0.09,0.8
12351,72109,0.48,0.93
12352,72113,0.91,0.91
12353,72116,0.43,0.57
12354,72129,0.33,0.88
12355,36275,0.41,0.57
12356,72136,0.41,0.55
12357,72138,0.37,0.54
12358,37303,0.31,0.62
12359,72148,0.09,0.91
12360,72152,0.1,0.87
12361,72153,0.76,0.9
12362,72154,0.41,0.54
12363,72155,0.72,0.96
12364,72161,0.4,0.5
12365,72162,0.91,0.87
12366,38676,0.1,0.83
12367,72167,0.4,0.56
12368,72169,0.82,0.86
12369,72192,0.1,0.82
12370,72193,0.37,0.45
12371,72199,0.36,0.51
12372,72210,0.39,0.48
12373,72216,0.36,0.57
12374,72237,0.86,0.84
12375,72244,0.73,0.99
12376,72247,0.56,0.71
12377,72250,0.44,0.56
12378,72251,0.31,0.56
12379,38694,0.77,0.93
12380,72270,0.44,0.45
12381,72272,0.38,0.46
12382,72273,0.45,0.48
12383,72276,0.38,0.51
12384,72278,0.36,0.48
12385,72280,0.75,0.9
12386,72285,0.1,0.93
12387,72287,0.1,0.97
12388,72294,0.45,0.5
12389,72300,0.42,0.57
12390,72305,0.78,1.0
12391,72309,0.45,0.55
12392,39307,0.84,1.0
12393,72323,0.11,0.93
12394,72324,0.42,0.56
12395,72342,0.45,0.46
12396,72345,0.46,0.57
12397,44801,0.09,0.79
12398,72353,0.87,0.83
12399,45975,0.1,0.87
12400,72374,0.91,1.0
12401,72384,0.76,0.92
12402,72399,0.74,1.0
12403,72401,0.92,0.93
12404,72402,0.76,0.87
12405,72405,0.47,0.5
12406,72408,0.73,0.99
12407,72416,0.09,0.94
12408,46914,0.91,0.92
12409,72425,0.82,0.98
12410,47557,0.28,0.45
12411,72434,0.84,0.99
12412,72435,0.45,0.53
12413,72436,0.45,0.54
12414,72438,0.91,0.97
12415,72444,0.42,0.48
12416,72448,0.82,1.0
12417,72456,0.11,0.9
12418,72460,0.42,0.53
12419,72466,0.82,0.85
12420,72469,0.09,0.96
12421,72470,0.1,0.94
12422,72475,,1.0
12423,72480,0.4,0.46
12424,72482,0.45,0.46
12425,72485,0.42,0.51
12426,72490,0.74,0.92
12427,72495,0.55,0.6
12428,49261,0.37,0.45
12429,72502,0.41,0.52
12430,54183,0.89,0.65
12431,72507,0.41,0.57
12432,72510,0.44,0.51
12433,72511,0.87,0.84
12434,72519,0.1,0.84
12435,72522,0.41,0.47
12436,72523,0.11,0.85
12437,72528,0.43,0.53
12438,54619,0.77,0.9
12439,72545,0.41,0.52
12440,72558,0.41,0.48
12441,72568,0.36,0.78
12442,55422,0.77,1.0
12443,72579,0.81,0.98
12444,72590,0.39,0.54
12445,72595,0.09,0.94
12446,72596,0.44,0.46
12447,72601,0.1,0.84
12448,72602,0.36,0.48
12449,55748,0.81,0.92
12450,72614,0.81,0.9
12451,72625,0.85,0.98
12452,72626,0.1,0.87
12453,72633,0.37,0.54
12454,72635,0.09,0.97
12455,81701,0.44,0.53
12456,72639,0.86,0.93
12457,72659,0.77,1.0
12458,56551,0.41,0.48
12459,72670,0.4,0.48
12460,72671,0.43,0.49
12461,57090,0.43,0.5
12462,72676,0.8,0.53
12463,72680,0.8,0.85
12464,72683,0.82,0.98
12465,72685,0.37,0.54
12466,72693,0.37,0.48
12467,58007,0.09,0.95
12468,72724,0.9,0.92
12469,72727,0.41,0.52
12470,58289,0.1,0.85
12471,59733,0.44,0.53
12472,72735,0.89,0.85
12473,72738,0.42,0.56
12474,72742,0.87,1.0
12475,72745,0.45,0.57
12476,72751,0.11,0.87
12477,72752,0.09,0.79
12478,72761,0.76,0.83
12479,72764,0.11,0.96
12480,72768,0.37,0.49
12481,60839,0.1,0.79
12482,72789,0.77,0.87
12483,65232,0.42,0.54
12484,72801,0.38,0.52
12485,72811,0.32,0.95
12486,66504,0.38,0.49
12487,72825,0.19,1.0
12488,72830,0.1,0.83
12489,72834,0.76,0.88
12490,72853,0.53,0.56
12491,72854,0.39,0.51
12492,72862,0.11,0.83
12493,72863,0.1,0.94
12494,72864,0.84,1.0
12495,72867,0.82,0.99
12496,72869,0.1,0.82
12497,72871,0.59,0.49
12498,72877,0.44,0.48
12499,72885,0.89,0.95
12500,72886,0.91,0.84
12501,72888,0.66,0.57
12502,72893,0.11,0.87
12503,72897,0.43,0.51
12504,72902,0.78,0.83
12505,72904,0.11,0.97
12506,74338,0.83,0.98
12507,72912,0.39,0.54
12508,72916,0.38,0.55
12509,72918,0.37,0.57
12510,78204,0.44,0.48
12511,72951,0.53,0.85
12512,72958,0.09,0.96
12513,72962,0.11,0.89
12514,78921,0.83,0.96
12515,72982,0.88,1.0
12516,72991,0.1,0.89
12517,82140,0.09,0.86
12518,82159,0.44,0.54
12519,72996,0.39,0.51
12520,73005,0.87,0.94
12521,82824,0.74,0.99
12522,73012,0.1,0.95
12523,73015,0.74,0.82
12524,73017,0.75,0.99
12525,73018,0.41,0.56
12526,83579,0.41,0.45
12527,73032,0.09,0.9
12528,73037,0.09,0.8
12529,73040,0.39,0.57
12530,73045,0.4,0.56
12531,73056,0.37,0.54
12532,73059,0.1,0.84
12533,73068,0.43,0.51
12534,86090,0.75,0.85
12535,73083,0.37,0.56
12536,73087,0.11,0.85
12537,73099,0.45,0.45
12538,73100,0.87,1.0
12539,73106,0.11,0.94
12540,88837,0.45,0.54
12541,91157,0.81,0.87
12542,73112,0.77,0.91
12543,73118,0.89,0.92
12544,73125,0.43,0.49
12545,94330,0.78,1.0
12546,73133,0.37,0.47
12547,73138,0.37,0.5
12548,73149,0.85,0.82
12549,73150,0.41,0.47
12550,73158,0.11,0.96
12551,73162,0.75,0.99
12552,94972,0.82,0.85
12553,73166,0.79,1.0
12554,95974,0.43,0.53
12555,73180,0.1,0.9
12556,73187,0.46,0.48
12557,3255,0.43,0.57
12558,3315,0.43,0.55
12559,73201,0.11,0.8
12560,73202,0.09,0.86
12561,73205,0.37,0.53
12562,73209,0.4,0.57
12563,73214,0.1,0.77
12564,3450,0.41,0.53
12565,73226,0.79,0.58
12566,3566,0.11,0.79
12567,73237,0.1,0.97
12568,73240,0.44,0.51
12569,73242,0.25,0.46
12570,73250,0.44,0.52
12571,73257,0.73,1.0
12572,4384,0.75,0.97
12573,73268,0.36,0.47
12574,73280,0.37,0.49
12575,73282,0.39,0.49
12576,73285,0.48,0.78
12577,4759,0.57,0.72
12578,73316,0.9,0.96
12579,73322,0.39,0.55
12580,73330,0.44,0.51
12581,73356,0.81,0.88
12582,73359,0.74,0.87
12583,6840,0.44,0.56
12584,73362,0.41,0.56
12585,7110,0.4,0.51
12586,73369,0.46,0.57
12587,73371,0.8,0.83
12588,73383,0.87,0.9
12589,7389,0.39,0.54
12590,8789,0.38,0.55
12591,73388,0.66,0.67
12592,73394,0.1,0.8
12593,73397,0.37,0.54
12594,73401,0.1,0.77
12595,73403,0.09,0.87
12596,73408,0.86,0.84
12597,73417,0.11,0.9
12598,73418,0.37,0.46
12599,9463,0.11,0.92
12600,73426,0.77,0.98
12601,73431,0.84,0.94
12602,73434,0.1,0.84
12603,73446,0.83,0.9
12604,73450,0.11,0.79
12605,73451,0.86,0.92
12606,73455,0.38,0.56
12607,73465,0.11,0.88
12608,73487,0.45,0.49
12609,73495,0.1,0.85
12610,73508,0.09,0.95
12611,73509,0.39,0.53
12612,12008,0.37,0.47
12613,14424,0.81,0.97
12614,73516,0.09,0.9
12615,73524,0.1,0.88
12616,73529,0.39,0.49
12617,15152,0.83,0.95
12618,73537,0.45,0.57
12619,73540,0.43,0.51
12620,73542,0.8,0.75
12621,73544,0.1,0.86
12622,16178,0.1,0.55
12623,73548,0.36,0.52
12624,73549,0.38,0.5
12625,73551,0.78,0.98
12626,73553,0.44,0.49
12627,73554,0.41,0.46
12628,17968,0.72,0.85
12629,18834,0.46,0.54
12630,73563,0.1,0.9
12631,21604,0.34,0.67
12632,23957,0.11,0.89
12633,73574,0.38,0.56
12634,73579,0.82,0.92
12635,73589,0.39,0.57
12636,73607,0.44,0.53
12637,73615,0.43,0.52
12638,25687,0.84,0.83
12639,73628,0.43,0.48
12640,73635,0.37,0.52
12641,26202,0.74,0.97
12642,73644,0.73,0.97
12643,73645,0.37,0.47
12644,73648,0.58,0.62
12645,73655,0.4,0.54
12646,28585,0.51,0.83
12647,73669,0.46,0.5
12648,73681,0.45,0.54
12649,73684,0.46,0.5
12650,73688,0.39,0.45
12651,73693,0.09,0.88
12652,73711,0.09,0.77
12653,73712,0.37,0.51
12654,73722,0.1,0.89
12655,30143,0.77,1.0
12656,73726,0.79,0.86
12657,31176,0.43,0.55
12658,31284,0.38,0.53
12659,73739,0.77,0.91
12660,73746,0.44,0.5
12661,73751,0.39,0.46
12662,73758,0.78,0.89
12663,73761,0.1,0.79
12664,32370,0.1,0.77
12665,73775,0.75,0.85
12666,73776,0.46,0.62
12667,73778,0.91,0.97
12668,73782,0.1,0.92
12669,73785,0.72,0.6
12670,33542,0.11,0.95
12671,73796,0.11,0.94
12672,73801,0.46,0.57
12673,73825,0.37,0.46
12674,73831,0.46,0.5
12675,73832,0.43,0.57
12676,73839,0.11,0.82
12677,73842,0.73,0.89
12678,73851,0.43,0.47
12679,73858,0.86,1.0
12680,73859,0.1,0.83
12681,36859,0.4,0.49
12682,73877,0.11,0.87
12683,73894,0.86,0.98
12684,39780,0.42,1.0
12685,40495,0.79,0.84
12686,73904,0.1,0.96
12687,73915,0.09,0.92
12688,73921,0.09,0.82
12689,73927,0.87,1.0
12690,40565,0.36,0.49
12691,41835,0.42,0.75
12692,73934,0.84,0.86
12693,73937,0.1,0.83
12694,45324,0.78,0.71
12695,46838,0.35,0.99
12696,73971,0.1,0.81
12697,73981,0.11,0.8
12698,73982,0.43,0.48
12699,73985,0.38,0.45
12700,73990,0.46,0.54
12701,73999,0.89,0.82
12702,74028,0.45,0.5
12703,49519,0.44,0.53
12704,74044,0.74,0.54
12705,74045,0.45,0.54
12706,74050,0.79,0.93
12707,74054,0.79,0.91
12708,74057,0.11,0.87
12709,51640,0.42,0.48
12710,74072,0.64,0.9
12711,74075,0.4,0.55
12712,74079,0.84,0.98
12713,74083,0.73,0.92
12714,74091,0.4,0.51
12715,74102,0.36,0.45
12716,74103,0.43,0.47
12717,74105,0.11,0.78
12718,52837,0.91,1.0
12719,74113,0.8,1.0
12720,74120,0.42,0.49
12721,74127,0.31,0.87
12722,74133,0.44,0.47
12723,53348,0.38,0.54
12724,74148,0.45,0.56
12725,74149,0.43,0.46
12726,56696,0.45,0.46
12727,74156,0.43,0.57
12728,74162,0.43,0.49
12729,74189,0.09,0.83
12730,74195,0.43,0.47
12731,74203,0.79,0.94
12732,74216,0.85,0.58
12733,56892,0.38,0.45
12734,74222,0.11,0.92
12735,74238,0.83,0.99
12736,74239,0.81,0.91
12737,74258,0.42,0.56
12738,74261,0.11,0.87
12739,74262,0.11,0.85
12740,74263,0.1,0.89
12741,74265,0.5,0.54
12742,74274,0.44,0.49
12743,74300,0.11,0.9
12744,74310,0.39,0.52
12745,74317,0.11,0.78
12746,74325,0.36,0.5
12747,74332,0.43,0.51
12748,74336,0.4,0.5
12749,60257,0.86,0.84
12750,61212,0.38,0.49
12751,74342,0.46,0.45
12752,74349,0.37,0.57
12753,74353,0.43,0.52
12754,74361,0.66,0.93
12755,74365,0.37,0.48
12756,64427,0.77,0.92
12757,74390,0.38,0.55
12758,74396,0.39,0.54
12759,74404,0.41,0.55
12760,74405,0.1,0.9
12761,74406,0.09,0.93
12762,66115,0.41,0.47
12763,74408,0.39,0.46
12764,74414,0.83,0.99
12765,74415,0.09,0.87
12766,74418,0.75,0.81
12767,74423,0.44,0.54
12768,66730,0.1,0.84
12769,73931,0.42,0.46
12770,74442,0.1,0.83
12771,75047,0.1,0.86
12772,74457,0.31,0.77
12773,74464,0.42,0.54
12774,76187,0.38,0.5
12775,74481,0.39,0.57
12776,81643,0.1,0.97
12777,74491,0.11,0.93
12778,83228,0.1,0.92
12779,74516,0.11,0.9
12780,74520,0.44,0.65
12781,74521,0.91,0.96
12782,74528,0.72,1.0
12783,74529,0.66,0.66
12784,74547,0.2,0.69
12785,74552,0.97,0.78
12786,74557,0.59,0.73
12787,89155,0.88,0.6
12788,74566,0.16,0.73
12789,91739,0.61,0.96
12790,74576,0.52,0.79
12791,74577,0.82,0.49
12792,93303,0.75,0.94
12793,74587,0.62,0.5
12794,74591,0.91,0.88
12795,74592,0.61,0.98
12796,74600,0.79,0.77
12797,74603,0.9,0.93
12798,74607,0.75,0.83
12799,74608,0.81,0.64
12800,74609,0.59,0.88
12801,74610,0.56,0.83
12802,74618,0.98,0.79
12803,93986,0.59,0.72
12804,74635,0.61,0.67
12805,74648,0.78,0.7
12806,74649,0.55,0.93
12807,74651,0.2,0.97
12808,74656,0.79,0.44
12809,74668,0.52,0.98
12810,74670,0.97,0.52
12811,74674,0.63,0.94
12812,74698,0.85,0.99
12813,74705,0.59,0.74
12814,74711,0.64,0.6
12815,74718,0.8,0.67
12816,74719,0.61,0.75
12817,74721,0.87,0.61
12818,74724,0.75,0.59
12819,74727,0.96,0.51
12820,74731,0.75,0.92
12821,74739,0.19,0.58
12822,74744,0.52,0.97
12823,94279,0.6,0.6
12824,74755,0.9,0.81
12825,74757,0.89,0.92
12826,74767,0.54,0.93
12827,74774,0.99,0.55
12828,74778,0.66,0.56
12829,74780,0.92,0.64
12830,74792,0.19,0.72
12831,74796,0.39,0.37
12832,74797,0.41,0.68
12833,74802,0.6,0.49
12834,74808,0.95,0.54
12835,74809,0.51,0.87
12836,74811,0.54,0.74
12837,74813,0.16,0.54
12838,74822,0.98,0.77
12839,94293,0.65,0.75
12840,74827,0.38,0.5
12841,74828,0.95,0.71
12842,74832,0.6,0.62
12843,74834,0.78,0.91
12844,74835,0.19,0.63
12845,95138,0.56,0.99
12846,74840,0.21,0.71
12847,74841,0.83,0.71
12848,74859,0.5,0.64
12849,74863,0.74,0.87
12850,74864,0.75,0.83
12851,74868,0.85,0.66
12852,96102,0.93,0.59
12853,74880,,0.7
12854,96330,0.91,0.78
12855,74884,0.22,0.54
12856,74887,0.78,0.52
12857,74894,0.53,0.8
12858,74899,0.58,0.69
12859,74907,0.99,0.81
12860,74911,0.62,0.64
12861,74919,0.59,0.69
12862,74922,0.13,0.76
12863,74925,0.19,0.63
12864,96945,0.94,0.99
12865,74933,0.53,0.96
12866,74953,0.96,0.85
12867,98127,0.62,0.87
12868,74987,0.81,0.86
12869,75005,0.63,0.78
12870,75012,0.92,0.68
12871,75019,0.83,0.74
12872,75027,0.49,0.37
12873,75034,0.8,0.66
12874,75041,0.54,0.76
12875,75042,0.37,0.72
12876,75044,0.93,0.56
12877,99207,0.88,0.99
12878,75051,0.79,0.87
12879,75057,0.65,0.88
12880,75060,0.72,0.7
12881,75067,0.58,0.49
12882,75071,0.37,0.51
12883,2743,0.87,0.97
12884,3247,0.63,0.72
12885,75083,0.72,0.79
12886,75110,0.36,0.55
12887,75132,0.96,0.7
12888,75147,0.52,0.37
12889,75153,0.16,0.83
12890,75159,0.63,0.55
12891,75160,0.92,0.76
12892,75163,0.82,0.49
12893,75164,0.18,0.54
12894,75171,0.73,0.48
12895,75178,0.44,0.61
12896,3999,0.73,0.62
12897,75186,0.62,0.95
12898,4444,0.94,0.8
12899,75196,0.76,0.74
12900,75198,0.89,0.49
12901,75210,0.9,0.88
12902,75224,1.0,0.93
12903,75238,0.71,0.9
12904,75240,0.73,0.97
12905,6965,0.97,0.9
12906,75249,0.6,0.59
12907,8467,0.82,0.67
12908,9205,0.95,0.48
12909,75256,0.88,0.65
12910,75258,0.79,0.49
12911,12377,0.52,0.96
12912,75260,0.22,0.61
12913,12562,0.59,0.96
12914,75275,0.84,0.64
12915,75278,0.54,0.41
12916,75279,1.0,0.86
12917,75292,0.93,0.59
12918,75295,0.96,0.55
12919,75298,0.56,0.41
12920,17845,0.49,0.66
12921,75304,0.89,0.51
12922,75312,0.57,0.91
12923,75315,0.96,0.64
12924,18365,0.65,0.89
12925,75323,0.14,0.66
12926,75325,0.64,0.49
12927,75331,0.98,0.91
12928,75332,0.71,0.59
12929,75348,0.96,0.49
12930,75351,0.9,0.57
12931,75357,0.52,0.96
12932,18850,0.78,0.98
12933,75372,0.62,0.69
12934,75373,0.6,0.8
12935,75379,0.82,0.62
12936,75398,0.52,0.55
12937,75399,0.13,0.84
12938,75400,0.97,0.93
12939,19816,0.63,0.9
12940,75433,0.68,0.78
12941,75434,0.74,0.83
12942,75441,0.89,0.57
12943,75443,0.28,0.95
12944,75445,0.61,0.9
12945,75447,0.67,0.49
12946,20284,0.86,0.64
12947,75460,0.87,0.93
12948,75467,0.7,0.95
12949,75468,0.68,0.84
12950,75478,0.69,0.75
12951,75482,0.97,0.83
12952,75484,0.62,0.89
12953,75493,0.55,0.87
12954,75497,0.61,0.73
12955,75504,0.15,0.81
12956,21584,0.84,0.86
12957,75509,0.87,0.64
12958,75516,0.93,0.86
12959,75519,0.14,0.73
12960,75520,0.96,0.7
12961,22417,0.41,0.63
12962,75523,0.84,0.96
12963,75529,0.94,0.69
12964,75532,0.6,0.86
12965,75547,0.7,0.73
12966,23257,0.29,0.91
12967,75557,0.31,0.51
12968,75558,0.73,0.99
12969,25096,0.51,0.52
12970,75562,0.58,0.77
12971,75566,0.59,0.97
12972,75568,0.95,0.9
12973,75581,0.84,0.93
12974,75589,0.28,0.37
12975,75592,0.94,0.52
12976,75595,0.49,0.59
12977,75599,0.72,0.5
12978,75605,0.19,0.85
12979,75611,0.83,0.95
12980,75612,0.79,0.92
12981,75619,0.72,0.61
12982,75620,0.97,0.74
12983,75624,0.92,0.83
12984,30772,0.95,0.53
12985,75633,0.76,0.64
12986,34071,0.24,0.62
12987,75672,0.89,0.99
12988,75673,0.69,0.63
12989,75691,0.92,0.98
12990,75693,0.79,0.61
12991,75697,0.87,0.94
12992,75704,0.89,0.88
12993,75706,0.75,0.77
12994,75724,0.78,0.6
12995,75725,0.13,0.62
12996,75726,0.94,0.86
12997,75736,0.94,0.88
12998,75751,0.67,0.6
12999,75756,0.6,0.73
13000,36885,0.62,0.94
13001,75768,0.38,0.52
13002,75774,0.8,0.77
13003,75790,0.61,0.42
13004,75796,0.61,0.56
13005,75797,0.66,0.8
13006,75799,0.56,0.74
13007,75826,1.0,0.55
13008,75832,0.73,0.86
13009,75833,0.6,0.66
13010,75839,0.78,0.59
13011,75844,0.48,0.53
13012,37792,0.9,0.77
13013,75853,0.16,0.76
13014,75858,0.5,0.75
13015,75862,0.66,0.65
13016,75867,0.44,0.37
13017,75877,0.95,0.67
13018,75878,0.9,0.65
13019,75886,0.27,0.48
13020,75888,0.51,0.74
13021,75893,0.68,0.76
13022,75906,0.97,0.93
13023,38884,0.91,0.75
13024,75924,0.76,0.88
13025,39235,0.88,0.61
13026,75935,0.83,0.73
13027,75936,0.78,0.54
13028,75937,0.52,0.38
13029,39690,0.63,0.49
13030,75944,0.9,0.74
13031,40027,0.48,0.58
13032,75952,0.7,0.6
13033,75955,0.68,0.66
13034,75964,0.7,0.87
13035,75968,0.77,0.5
13036,75971,0.73,0.93
13037,75975,0.87,0.48
13038,75981,0.65,0.98
13039,42542,0.62,0.7
13040,75999,0.53,0.51
13041,76008,0.59,0.39
13042,42622,0.87,0.72
13043,76016,0.47,0.53
13044,76024,0.96,0.81
13045,76025,0.79,0.74
13046,76044,0.84,0.6
13047,76070,0.68,0.49
13048,76074,0.86,0.66
13049,76075,0.73,0.98
13050,76076,0.9,0.67
13051,76085,0.63,0.64
13052,76086,0.71,0.72
13053,76087,0.71,0.68
13054,76090,0.95,0.62
13055,76091,0.51,0.86
13056,76108,0.77,0.91
13057,10523,0.48,0.51
13058,76113,0.93,0.91
13059,42848,0.83,0.86
13060,76128,0.61,0.73
13061,76141,0.97,0.89
13062,76143,0.5,0.81
13063,76157,0.84,0.54
13064,76158,0.58,0.38
13065,44814,0.59,0.72
13066,76176,0.77,0.83
13067,76177,0.78,0.4
13068,76182,0.6,0.96
13069,76185,0.53,0.77
13070,44976,0.73,0.69
13071,76191,0.76,0.94
13072,76195,0.12,0.61
13073,76198,0.2,0.98
13074,76203,0.5,0.77
13075,76207,0.79,0.65
13076,76226,0.96,0.68
13077,76229,0.26,0.69
13078,76239,0.8,0.72
13079,76241,0.43,0.71
13080,76247,0.87,0.71
13081,45398,0.63,0.75
13082,76253,0.58,0.48
13083,76267,0.2,0.42
13084,45547,0.62,0.71
13085,76286,0.91,0.94
13086,76290,0.66,0.91
13087,76296,0.53,0.81
13088,76298,0.52,0.98
13089,76313,1.0,0.88
13090,76319,0.73,0.67
13091,76322,0.65,0.67
13092,76332,0.5,0.95
13093,45770,0.94,0.59
13094,76353,0.48,0.86
13095,76356,0.67,0.87
13096,76357,0.73,0.94
13097,76361,0.63,0.71
13098,76376,0.84,0.84
13099,76379,0.2,0.94
13100,76380,0.76,0.57
13101,76393,0.55,0.54
13102,76394,0.8,0.55
13103,76399,0.64,0.91
13104,76403,0.59,0.97
13105,76405,0.92,0.98
13106,46376,0.75,0.76
13107,76432,0.69,0.74
13108,76433,0.82,0.93
13109,76439,0.88,0.85
13110,76446,0.89,0.91
13111,76449,1.0,0.79
13112,46506,0.66,0.91
13113,76454,0.76,0.92
13114,76463,0.8,0.62
13115,46752,0.58,0.86
13116,76491,0.73,0.93
13117,76494,1.0,0.73
13118,76495,0.18,0.9
13119,76500,0.47,0.46
13120,76505,0.92,0.64
13121,76508,0.51,0.5
13122,76511,0.81,0.62
13123,76513,0.52,0.57
13124,76521,0.95,0.96
13125,76523,0.93,0.64
13126,76531,0.98,0.67
13127,47008,0.79,0.79
13128,76541,0.99,0.73
13129,76575,0.64,0.9
13130,76581,0.54,0.44
13131,49210,0.79,0.59
13132,76599,0.55,0.98
13133,76603,0.18,0.81
13134,76620,0.56,0.81
13135,76631,0.92,0.67
13136,76632,0.99,0.75
13137,76639,0.77,0.85
13138,50612,0.49,0.52
13139,51699,0.98,0.58
13140,76652,0.18,0.54
13141,76659,0.8,0.82
13142,76660,0.81,0.77
13143,76666,0.13,0.61
13144,76701,0.58,0.97
13145,76702,0.75,0.63
13146,76709,0.8,0.94
13147,76729,0.78,0.6
13148,76730,0.92,0.6
13149,76734,0.85,0.98
13150,76744,0.52,0.63
13151,76746,0.95,0.84
13152,51738,0.81,0.92
13153,76755,0.16,0.82
13154,76762,0.91,0.74
13155,54334,0.62,0.51
13156,76817,0.24,0.42
13157,57002,0.88,0.51
13158,76821,0.94,0.73
13159,76825,0.76,0.79
13160,76827,0.49,0.67
13161,76828,0.93,0.9
13162,76831,0.92,0.66
13163,76834,0.19,0.94
13164,76842,0.66,0.76
13165,76843,0.16,0.94
13166,76848,0.83,0.99
13167,76859,0.69,0.53
13168,76861,0.82,0.53
13169,76862,0.88,0.72
13170,76864,0.31,0.42
13171,76867,0.83,0.49
13172,76869,0.94,0.52
13173,76870,0.65,0.79
13174,76872,0.6,0.6
13175,61055,0.52,0.43
13176,76876,0.66,0.89
13177,76883,0.87,0.87
13178,76891,0.2,0.99
13179,76893,0.63,0.91
13180,76899,0.69,0.98
13181,76904,0.48,0.61
13182,76919,0.8,0.8
13183,76922,0.89,0.74
13184,76924,0.67,0.63
13185,76928,0.37,0.86
13186,76931,0.93,0.61
13187,63608,0.69,0.52
13188,76947,0.16,0.61
13189,64373,0.81,0.55
13190,76954,0.97,0.63
13191,76967,0.77,0.59
13192,76976,0.75,0.78
13193,76979,0.88,0.82
13194,77007,0.43,0.51
13195,77015,0.99,0.99
13196,77016,0.59,0.65
13197,77033,0.89,0.71
13198,77039,0.54,0.73
13199,77040,0.32,0.86
13200,69075,0.17,0.55
13201,77072,0.78,0.55
13202,77080,0.73,0.68
13203,77084,0.65,0.76
13204,77096,0.8,0.71
13205,77100,0.61,0.86
13206,77102,0.67,0.49
13207,77108,0.63,0.57
13208,77114,0.51,0.58
13209,77120,0.82,0.59
13210,73736,0.79,0.67
13211,77150,0.49,0.6
13212,75183,0.7,0.59
13213,77171,0.13,0.5
13214,77173,0.83,0.52
13215,77174,0.83,0.91
13216,77177,0.19,0.83
13217,77178,0.8,0.81
13218,77180,0.49,0.67
13219,76540,0.92,0.99
13220,76820,0.81,0.55
13221,77193,0.62,0.91
13222,77199,0.21,0.7
13223,77202,0.95,0.74
13224,77213,0.51,0.8
13225,78503,0.52,0.89
13226,77219,0.64,0.56
13227,77222,0.62,0.79
13228,77224,0.73,0.88
13229,77228,0.32,0.86
13230,82572,0.78,0.96
13231,77235,0.65,0.91
13232,77240,0.56,0.92
13233,77252,0.96,0.89
13234,83318,0.79,0.82
13235,77268,0.66,0.58
13236,77273,0.67,0.68
13237,77274,0.86,0.82
13238,77275,0.57,0.72
13239,87700,0.86,0.87
13240,77296,0.52,0.59
13241,77299,0.73,0.61
13242,92007,0.78,0.63
13243,93288,0.95,0.63
13244,77329,0.75,0.61
13245,77332,0.83,0.52
13246,97538,0.48,1.0
13247,77350,0.3,0.58
13248,77358,0.72,0.85
13249,77359,0.61,0.52
13250,98910,0.31,0.87
13251,77366,0.62,0.81
13252,77381,0.48,0.49
13253,77386,0.97,0.89
13254,99794,0.61,0.83
13255,77404,0.93,0.99
13256,77408,0.89,0.39
13257,77417,0.95,0.9
13258,77430,0.36,0.44
13259,1687,0.29,0.39
