,empid,projid,duration,tenure,safety,churn,advancement,department,salary
11665,68344,3,180,4,0,0,0,IT,low
11666,68348,2,129,2,0,0,0,sales,medium
11667,58846,4,231,3,0,0,0,RandD,medium
11668,61416,2,140,3,0,1,0,technical,medium
11669,61538,2,152,3,0,1,0,marketing,low
11670,68391,4,254,2,0,0,0,accounting,low
11671,68401,4,132,3,1,0,1,support,low
11672,68413,7,290,4,0,1,0,hr,low
11673,62387,4,178,3,0,0,0,product_mng,low
11674,68431,5,173,4,1,0,0,technical,medium
11675,68434,4,206,3,0,0,0,technical,medium
11676,63502,4,139,3,0,0,0,support,low
11677,64688,2,126,3,0,1,0,accounting,medium
11678,66219,3,197,2,0,0,0,technical,low
11679,68468,5,248,6,0,0,0,technical,low
11680,68474,4,270,5,0,1,0,technical,medium
11681,68476,4,215,5,0,0,0,RandD,medium
11682,68482,6,245,4,1,0,0,product_mng,medium
11683,68489,4,212,5,0,1,0,product_mng,medium
11684,68497,4,174,3,0,0,0,technical,low
11685,68502,5,215,5,0,1,0,sales,low
11686,68504,4,198,3,0,0,0,support,low
11687,68506,2,153,3,0,1,0,sales,low
11688,68508,3,245,3,0,0,0,accounting,low
11689,68524,4,267,7,0,0,1,management,medium
11690,68535,4,203,4,1,0,0,sales,medium
11691,68541,3,234,3,0,0,1,sales,medium
11692,68544,2,272,3,1,0,0,sales,medium
11693,67335,2,179,3,1,0,0,IT,low
11694,68561,4,246,3,1,0,0,sales,medium
11695,69149,5,202,4,0,0,0,accounting,low
11696,68567,4,183,3,0,0,0,sales,low
11697,72351,5,229,5,0,1,0,support,medium
11698,68583,6,165,6,0,0,0,marketing,low
11699,68590,4,185,3,0,0,0,IT,low
11700,68591,4,206,3,0,0,0,technical,medium
11701,68600,4,233,3,0,0,0,sales,low
11702,68601,4,275,3,0,0,0,sales,low
11703,68603,4,208,2,0,0,0,sales,low
11704,68605,3,201,3,1,0,0,IT,medium
11705,74869,2,160,3,0,1,0,technical,low
11706,68612,3,268,2,0,0,0,sales,low
11707,75320,4,155,3,0,0,0,RandD,high
11708,68618,4,237,2,0,0,0,technical,medium
11709,68621,5,244,3,0,0,0,hr,low
11710,75363,2,246,3,0,1,0,sales,low
11711,68628,3,155,3,0,0,0,accounting,high
11712,68639,2,157,3,0,1,0,hr,low
11713,68649,5,181,3,0,0,0,support,medium
11714,68650,3,158,2,0,0,0,sales,high
11715,68656,4,160,2,1,0,0,support,medium
11716,68661,5,250,3,0,0,0,marketing,low
11717,68670,2,152,3,0,1,0,sales,medium
11718,68678,5,275,3,0,0,0,sales,medium
11719,68691,2,147,3,0,1,0,marketing,medium
11720,68694,3,258,2,0,0,0,support,high
11721,68705,3,207,3,0,0,0,support,medium
11722,68707,4,258,3,0,0,0,technical,medium
11723,68715,2,145,3,0,1,0,support,low
11724,68718,3,220,3,0,0,0,management,low
11725,68719,2,140,3,0,1,0,sales,low
11726,68725,4,210,2,1,0,0,technical,high
11727,68726,3,151,3,0,0,0,IT,medium
11728,68727,6,310,4,0,1,0,marketing,low
11729,68740,4,210,3,1,0,0,accounting,medium
11730,75939,3,224,3,1,0,0,sales,medium
11731,68752,3,214,4,0,0,0,hr,medium
11732,68755,3,222,3,1,0,0,support,medium
11733,68771,5,194,4,0,0,0,sales,low
11734,68776,5,268,3,0,0,0,support,medium
11735,68788,5,206,4,1,0,0,accounting,medium
11736,68790,4,257,2,0,0,0,technical,low
11737,68800,6,271,4,0,1,0,marketing,medium
11738,68807,5,261,5,0,1,0,management,high
11739,68809,4,291,4,0,0,0,support,low
11740,79639,6,280,4,0,1,1,accounting,medium
11741,68825,4,119,3,0,0,0,support,low
11742,68826,5,180,4,0,0,0,support,medium
11743,68831,4,215,2,0,0,0,technical,high
11744,81087,5,165,2,0,0,0,support,medium
11745,81217,5,230,3,1,0,0,technical,high
11746,68839,3,185,2,0,0,0,sales,medium
11747,68848,3,245,4,0,0,0,technical,medium
11748,68851,3,198,3,0,0,0,accounting,low
11749,68858,3,203,3,0,0,0,support,medium
11750,68859,3,223,10,0,0,0,management,high
11751,68860,2,154,3,0,1,0,technical,medium
11752,68863,2,205,3,0,0,0,support,high
11753,68872,3,134,3,0,0,0,sales,medium
11754,68876,5,266,5,0,1,0,sales,medium
11755,68881,3,257,2,0,0,0,sales,low
11756,68886,4,182,3,0,0,0,sales,low
11757,68887,3,153,6,0,0,0,support,low
11758,68891,5,174,4,0,0,0,management,low
11759,68892,4,224,2,0,0,0,technical,low
11760,85425,2,127,3,0,1,0,sales,low
11761,68900,3,265,6,0,0,0,marketing,low
11762,68901,3,188,3,0,0,0,sales,high
11763,68913,7,308,4,0,1,0,sales,low
11764,87166,3,225,2,0,0,0,support,medium
11765,68916,3,152,3,0,0,0,product_mng,low
11766,68919,2,239,3,0,0,0,sales,medium
11767,89193,6,301,4,0,1,0,technical,medium
11768,68929,4,160,5,0,0,0,RandD,medium
11769,68930,3,232,3,0,1,0,technical,medium
11770,68933,3,248,2,0,0,0,hr,low
11771,68934,2,141,3,0,1,0,technical,medium
11772,89255,4,204,2,0,0,0,support,high
11773,68937,3,160,2,0,0,0,IT,medium
11774,68944,2,150,3,0,1,0,product_mng,low
11775,68947,5,169,3,0,0,0,sales,low
11776,68960,4,193,2,0,0,0,marketing,low
11777,68968,4,232,5,1,0,0,sales,medium
11778,89577,4,107,3,0,0,0,technical,medium
11779,89804,5,250,4,0,0,0,hr,low
11780,69001,3,164,4,1,0,0,support,low
11781,69002,3,243,2,0,0,0,support,low
11782,69008,2,138,3,0,1,0,sales,low
11783,69017,4,274,2,0,0,0,sales,medium
11784,90551,5,225,4,0,0,0,sales,low
11785,69034,4,276,4,1,0,0,sales,low
11786,69035,5,264,7,0,0,0,sales,high
11787,69041,3,249,2,0,0,0,support,medium
11788,91507,4,145,7,1,0,0,sales,low
11789,69061,5,131,3,0,0,0,accounting,low
11790,69065,5,237,6,0,1,0,sales,medium
11791,69069,5,153,3,0,0,0,technical,medium
11792,69073,5,226,2,0,0,0,sales,low
11793,92878,4,246,6,0,0,0,sales,low
11794,94234,5,96,3,0,0,0,support,low
11795,69089,4,165,3,0,0,0,technical,low
11796,69093,6,183,3,0,0,0,sales,medium
11797,69096,4,281,7,0,0,0,sales,medium
11798,69100,2,150,3,1,1,0,support,low
11799,69101,2,155,3,0,1,0,technical,medium
11800,94372,4,213,3,0,0,0,sales,medium
11801,69111,3,132,8,1,0,0,sales,low
11802,69112,4,204,4,1,0,0,RandD,low
11803,69122,3,222,2,0,0,0,sales,medium
11804,94507,4,265,3,0,0,0,technical,low
11805,69131,2,150,3,0,1,0,product_mng,low
11806,69133,4,211,2,0,0,0,sales,medium
11807,69134,6,269,4,0,1,0,technical,medium
11808,69136,4,249,2,0,0,0,IT,low
11809,69141,3,193,2,0,0,0,IT,medium
11810,69142,4,165,3,0,0,0,technical,high
11811,96450,4,252,3,0,0,0,sales,low
11812,69155,5,221,4,0,0,0,technical,low
11813,69158,4,211,3,0,0,0,support,medium
11814,69159,3,224,6,0,1,0,technical,high
11815,69170,4,175,2,1,0,0,sales,high
11816,69187,4,213,6,0,1,0,technical,low
11817,69191,5,252,3,1,0,0,sales,medium
11818,69200,3,160,3,1,0,1,sales,high
11819,69205,4,147,4,1,0,0,management,medium
11820,69207,4,144,3,1,0,0,technical,low
11821,69211,3,274,5,0,0,0,sales,low
11822,69214,6,300,4,0,1,0,RandD,medium
11823,69215,3,151,3,1,0,0,support,medium
11824,69216,7,267,4,0,1,0,accounting,medium
11825,69228,5,205,4,0,0,0,sales,low
11826,69234,2,205,3,0,0,0,technical,medium
11827,69247,2,139,3,0,1,0,technical,low
11828,69248,4,192,2,0,1,0,accounting,low
11829,97313,3,160,3,0,0,0,sales,high
11830,69263,5,251,2,0,0,0,management,high
11831,69268,3,180,5,1,0,0,RandD,low
11832,69280,2,140,3,0,1,0,accounting,low
11833,69282,4,248,6,0,0,0,technical,low
11834,69288,5,254,4,0,0,0,sales,high
11835,69291,3,185,6,0,0,0,hr,medium
11836,97868,4,180,4,1,0,0,accounting,low
11837,1777,4,142,4,0,0,0,support,medium
11838,3280,3,157,4,0,0,0,support,low
11839,69315,5,263,6,0,1,0,sales,low
11840,69316,3,254,5,0,1,0,sales,medium
11841,69323,4,202,4,0,0,0,sales,medium
11842,69328,3,241,2,0,0,0,support,low
11843,69332,3,229,3,0,0,0,technical,low
11844,69341,3,163,4,0,0,0,management,high
11845,4457,4,161,2,0,0,0,sales,low
11846,69347,5,196,2,0,0,0,product_mng,medium
11847,69348,4,139,2,0,1,0,sales,medium
11848,69349,2,205,5,0,0,0,accounting,high
11849,69356,3,197,4,1,0,0,hr,low
11850,5539,4,108,7,0,0,1,sales,medium
11851,69358,4,145,3,0,0,0,product_mng,medium
11852,6247,4,219,3,1,0,0,technical,medium
11853,69380,3,182,3,0,0,0,support,medium
11854,69382,3,211,3,0,0,0,support,medium
11855,8896,4,252,5,0,1,0,product_mng,medium
11856,9520,3,154,3,0,0,0,sales,medium
11857,69394,3,255,3,0,0,0,IT,medium
11858,69398,4,226,3,0,0,0,support,low
11859,69401,5,149,4,0,0,0,management,medium
11860,69405,2,140,3,0,1,0,IT,low
11861,69415,3,153,2,0,0,0,sales,medium
11862,69417,3,205,4,0,0,0,technical,medium
11863,69420,3,157,5,0,0,0,sales,medium
11864,69424,3,234,3,0,0,0,management,high
11865,69426,4,216,3,0,0,0,accounting,low
11866,69435,5,258,3,0,0,0,IT,medium
11867,69443,4,165,3,0,0,0,IT,low
11868,69449,2,181,5,0,0,0,management,medium
11869,9748,2,139,3,0,1,0,sales,medium
11870,11060,4,142,3,0,0,0,support,low
11871,69467,5,259,5,0,1,0,support,low
11872,69468,3,134,2,0,1,0,technical,low
11873,69473,2,159,2,0,0,0,technical,low
11874,11590,5,255,6,0,1,0,management,medium
11875,69483,2,159,3,0,1,0,hr,low
11876,69486,4,181,5,0,0,0,RandD,medium
11877,69495,4,279,5,0,0,0,sales,medium
11878,12328,4,122,3,0,0,0,technical,medium
11879,69504,3,229,3,0,0,0,sales,low
11880,69510,6,241,5,0,0,0,hr,low
11881,69512,2,204,2,1,0,0,marketing,low
11882,69519,6,193,3,0,0,0,RandD,low
11883,12799,2,191,3,1,0,0,product_mng,low
11884,69532,3,243,3,0,0,0,marketing,medium
11885,13850,5,220,2,0,0,0,sales,low
11886,69537,5,254,4,0,0,0,support,low
11887,69547,4,263,3,0,0,0,RandD,medium
11888,69551,3,217,3,0,0,0,RandD,medium
11889,69566,6,165,4,0,0,0,RandD,medium
11890,69569,5,242,6,1,0,0,support,medium
11891,15849,3,200,2,0,0,0,support,medium
11892,19943,3,227,5,0,1,0,technical,medium
11893,21309,2,208,7,0,0,0,accounting,medium
11894,69611,5,215,5,0,0,0,hr,medium
11895,69615,3,240,3,0,0,0,technical,low
11896,69629,4,127,3,0,0,0,IT,low
11897,69630,5,253,2,0,0,0,support,low
11898,69633,2,213,3,0,0,0,support,medium
11899,21578,5,237,6,0,1,0,technical,low
11900,22876,3,281,2,0,0,0,hr,medium
11901,69647,4,230,4,1,0,0,support,low
11902,69651,4,135,10,0,0,0,accounting,medium
11903,69663,4,208,3,0,0,0,IT,medium
11904,69666,2,153,2,0,0,0,sales,medium
11905,69667,3,269,3,0,0,0,management,medium
11906,69672,5,221,5,0,1,0,technical,medium
11907,69673,3,146,3,0,0,0,product_mng,low
11908,69675,4,253,3,0,0,0,sales,medium
11909,69684,4,121,4,1,0,0,RandD,high
11910,69686,4,125,2,0,0,0,technical,low
11911,69687,5,264,5,0,1,0,support,medium
11912,69688,6,296,4,0,1,0,IT,medium
11913,69690,2,136,3,0,1,0,marketing,high
11914,69699,5,255,5,0,1,0,technical,low
11915,69722,4,222,3,0,0,0,support,medium
11916,25198,5,237,5,0,1,0,sales,low
11917,69726,3,111,2,0,0,0,sales,low
11918,69736,5,242,2,0,0,0,technical,medium
11919,26960,4,178,3,0,0,0,technical,low
11920,69739,3,221,2,0,0,0,sales,medium
11921,69744,4,173,3,0,0,0,support,low
11922,29528,5,261,3,0,0,0,technical,medium
11923,69761,3,175,3,0,0,0,sales,medium
11924,29627,3,185,2,0,0,0,technical,low
11925,69770,2,258,3,0,1,0,sales,medium
11926,69775,3,252,6,1,0,0,product_mng,medium
11927,69781,4,185,3,0,0,0,marketing,low
11928,69786,3,163,2,0,0,0,IT,medium
11929,69796,4,269,6,0,1,0,technical,low
11930,31540,3,193,2,1,0,0,marketing,medium
11931,69805,3,261,3,0,0,0,sales,low
11932,31704,2,168,2,0,1,0,sales,medium
11933,69807,3,155,8,0,0,0,technical,medium
11934,69809,3,155,2,1,0,0,sales,medium
11935,69821,2,144,4,0,0,0,management,low
11936,69825,3,190,3,0,0,0,technical,low
11937,33527,2,138,3,0,1,0,sales,low
11938,69845,2,207,2,1,0,0,sales,low
11939,69846,5,193,2,0,0,0,technical,low
11940,69850,3,150,4,0,0,0,hr,medium
11941,69856,2,134,3,0,1,0,sales,low
11942,34240,3,157,3,1,0,0,sales,medium
11943,69868,3,101,3,1,0,0,sales,low
11944,69881,3,159,2,0,0,0,management,low
11945,69887,3,274,3,0,0,0,sales,high
11946,69889,3,178,3,0,0,0,management,low
11947,69891,3,167,2,1,0,0,support,medium
11948,69900,2,155,2,1,0,0,product_mng,high
11949,69905,3,132,3,0,0,0,technical,high
11950,69911,6,191,4,0,0,0,support,medium
11951,69924,2,159,2,0,0,0,sales,low
11952,34682,5,137,3,1,0,0,RandD,high
11953,69935,3,257,3,0,0,0,sales,medium
11954,69937,3,190,2,0,0,0,marketing,low
11955,69939,3,217,5,0,0,0,management,low
11956,69941,6,264,6,0,1,0,sales,low
11957,69948,5,172,4,0,0,0,marketing,low
11958,69957,2,151,3,0,1,0,hr,medium
11959,69961,3,146,4,0,0,0,sales,low
11960,36441,4,143,2,0,0,0,IT,medium
11961,38181,5,225,2,0,0,0,technical,low
11962,69973,3,191,3,1,0,0,support,medium
11963,69983,3,247,3,0,0,0,IT,low
11964,40344,3,169,2,0,0,0,accounting,medium
11965,41825,2,144,3,0,1,0,product_mng,low
11966,70002,4,229,5,0,1,0,sales,low
11967,70005,3,213,3,1,0,0,RandD,low
11968,42620,2,160,3,0,0,0,sales,medium
11969,70019,2,151,3,0,1,0,IT,low
11970,43334,3,255,2,0,0,0,hr,medium
11971,70032,3,178,2,0,0,0,technical,medium
11972,70036,4,271,3,0,0,0,sales,low
11973,70038,4,164,8,1,0,0,marketing,medium
11974,70046,3,258,4,1,0,0,product_mng,medium
11975,70051,5,177,6,0,0,0,IT,high
11976,70063,2,159,3,0,1,0,sales,low
11977,70064,3,237,3,0,0,0,technical,low
11978,70067,5,180,3,0,0,0,accounting,low
11979,44232,2,248,3,1,0,0,IT,low
11980,70088,3,219,2,0,0,0,marketing,low
11981,70096,5,125,2,1,0,0,sales,low
11982,70101,3,237,3,0,0,0,hr,medium
11983,70103,6,215,5,0,1,0,sales,low
11984,70114,4,262,6,0,0,0,sales,medium
11985,70119,2,146,3,0,1,0,sales,low
11986,70124,5,140,2,0,0,0,technical,high
11987,70128,6,270,3,0,0,0,sales,low
11988,49964,3,205,4,0,0,0,accounting,medium
11989,70135,2,159,3,0,1,0,marketing,low
11990,70141,3,209,3,0,0,0,marketing,medium
11991,70149,4,148,3,0,0,0,technical,low
11992,70150,4,158,3,0,0,0,hr,medium
11993,70151,2,182,3,0,0,0,technical,low
11994,70154,4,142,2,0,0,0,sales,medium
11995,70156,5,178,3,0,0,0,sales,low
11996,50735,2,272,4,0,0,0,product_mng,low
11997,70178,4,272,4,0,0,0,sales,medium
11998,70182,4,269,2,0,0,0,RandD,low
11999,70191,3,207,4,0,0,0,IT,medium
12000,70208,3,254,3,0,0,0,technical,medium
12001,70212,2,143,3,0,1,0,support,medium
12002,70219,4,270,3,0,0,0,sales,low
12003,70223,2,259,6,1,0,0,support,low
12004,70226,2,127,3,0,1,0,sales,medium
12005,70229,5,233,3,1,0,0,technical,low
12006,70242,3,176,3,1,0,0,IT,low
12007,70247,2,142,3,0,1,0,management,low
12008,70249,2,273,3,0,0,0,sales,low
12009,70260,4,201,4,1,0,0,product_mng,medium
12010,70264,4,145,4,0,0,0,product_mng,low
12011,54600,3,268,10,0,0,0,IT,low
12012,70276,6,287,4,0,1,0,sales,low
12013,70277,2,142,3,0,1,0,support,low
12014,70281,5,183,4,1,0,0,IT,medium
12015,70284,2,141,3,0,1,0,support,low
12016,70286,3,166,2,0,0,0,RandD,low
12017,70290,3,162,3,0,0,0,management,high
12018,55174,5,264,4,0,0,0,IT,low
12019,70316,3,158,5,0,0,0,product_mng,medium
12020,70336,3,269,4,1,0,0,RandD,medium
12021,55920,4,201,3,1,0,0,support,low
12022,70341,4,186,4,1,0,0,support,medium
12023,70346,4,222,2,0,0,0,product_mng,low
12024,70360,6,239,4,0,1,0,support,medium
12025,70363,5,241,3,0,0,0,management,medium
12026,70369,2,155,3,0,1,0,technical,medium
12027,70370,5,265,5,0,1,0,technical,medium
12028,70371,7,296,4,0,1,0,IT,low
12029,70372,5,229,5,0,1,0,IT,low
12030,70375,5,263,5,0,1,0,technical,low
12031,70376,3,127,4,0,0,0,support,low
12032,70380,6,298,4,0,1,0,accounting,medium
12033,70381,3,194,2,1,0,0,sales,low
12034,70389,5,263,3,1,0,0,technical,low
12035,70391,5,228,5,0,1,0,sales,medium
12036,70401,6,284,4,1,1,0,hr,medium
12037,70403,3,208,3,0,0,0,support,medium
12038,70407,4,199,3,0,0,0,sales,medium
12039,70415,3,167,2,1,0,0,sales,low
12040,70423,2,136,3,0,1,0,technical,low
12041,70424,3,148,2,1,0,0,marketing,medium
12042,70429,5,186,2,0,0,0,technical,high
12043,70433,2,149,3,0,1,0,technical,medium
12044,70436,3,169,4,1,0,0,support,medium
12045,70437,3,162,2,0,0,0,support,low
12046,58706,2,133,2,0,1,0,marketing,low
12047,70450,3,254,3,0,0,0,technical,low
12048,70453,7,164,3,0,0,0,sales,high
12049,70454,2,156,3,0,1,0,marketing,low
12050,70459,6,295,4,0,1,0,sales,low
12051,70462,4,260,3,0,0,0,product_mng,medium
12052,70463,4,149,5,0,1,0,technical,low
12053,70466,3,240,3,1,0,0,marketing,medium
12054,70470,6,294,4,0,1,0,support,low
12055,70478,6,260,4,0,1,0,technical,low
12056,60470,4,279,3,0,0,0,sales,low
12057,70485,2,154,3,0,1,0,sales,low
12058,70487,3,222,3,0,0,0,sales,medium
12059,60474,2,151,3,0,1,0,sales,low
12060,60633,3,169,3,0,0,0,technical,medium
12061,70506,4,212,5,0,1,0,hr,low
12062,70510,4,122,5,0,0,0,sales,low
12063,70513,4,274,3,0,0,0,technical,high
12064,70516,4,138,4,0,0,0,IT,medium
12065,70526,5,229,3,0,0,0,management,low
12066,70528,2,131,3,0,1,0,technical,low
12067,61380,5,228,6,0,0,0,RandD,low
12068,70539,3,276,5,0,0,0,support,high
12069,70544,5,245,2,1,0,0,technical,medium
12070,62101,5,97,2,0,0,0,support,medium
12071,64570,4,237,3,0,0,1,sales,medium
12072,70575,5,244,2,0,0,0,accounting,medium
12073,70576,4,238,3,0,0,1,sales,medium
12074,70578,2,127,3,0,1,0,technical,high
12075,70584,3,193,3,0,0,0,technical,low
12076,70590,3,145,2,1,0,0,sales,low
12077,70591,2,174,2,0,0,0,sales,medium
12078,70594,4,141,2,0,0,0,product_mng,medium
12079,70602,6,144,3,0,0,0,sales,medium
12080,70603,4,143,4,0,0,0,IT,medium
12081,66578,5,203,3,0,0,0,RandD,low
12082,70617,2,135,3,0,1,0,accounting,low
12083,70628,5,229,5,0,1,0,management,medium
12084,70629,3,221,4,0,0,0,RandD,medium
12085,70643,2,195,4,0,0,0,support,low
12086,70646,4,198,3,0,0,0,sales,low
12087,70651,3,213,4,0,0,0,sales,low
12088,70652,3,224,3,0,0,0,support,medium
12089,70658,4,123,3,0,0,0,technical,high
12090,67774,4,133,2,0,0,0,RandD,low
12091,69724,2,142,3,0,1,0,IT,medium
12092,70685,3,156,2,0,0,0,marketing,medium
12093,70692,4,218,3,0,0,0,support,medium
12094,70314,5,181,3,0,0,0,sales,medium
12095,70714,6,251,4,0,0,0,IT,low
12096,75454,5,97,5,0,0,0,management,medium
12097,76647,6,111,3,1,0,0,technical,medium
12098,70723,5,229,3,0,0,0,sales,low
12099,78108,2,172,2,0,0,0,management,medium
12100,70731,3,264,3,0,0,0,support,low
12101,70732,5,228,5,0,0,0,technical,low
12102,80962,3,208,3,0,0,0,product_mng,medium
12103,70768,3,139,4,1,0,0,sales,medium
12104,70778,5,136,2,0,0,0,product_mng,low
12105,70780,4,173,2,1,0,0,technical,low
12106,70786,6,273,6,0,1,0,sales,low
12107,81357,5,143,6,1,0,0,technical,medium
12108,70802,2,131,3,0,1,0,support,low
12109,70806,2,203,6,0,0,0,product_mng,medium
12110,70812,4,228,2,1,0,0,support,low
12111,70813,4,144,3,1,0,0,sales,low
12112,81641,3,217,3,0,0,0,RandD,low
12113,70816,3,186,4,1,0,0,support,high
12114,70819,4,274,3,0,0,0,sales,medium
12115,70820,6,282,4,0,1,0,technical,low
12116,70824,5,133,3,0,0,0,sales,low
12117,70843,3,232,2,0,0,0,sales,medium
12118,70848,2,144,3,0,1,0,accounting,low
12119,70850,2,133,3,0,1,0,technical,low
12120,82038,6,304,4,0,1,0,technical,medium
12121,70857,3,139,4,0,0,0,sales,low
12122,82097,7,259,4,0,1,0,sales,low
12123,70878,3,179,2,0,0,0,support,medium
12124,70886,6,266,4,0,1,0,sales,low
12125,70893,4,156,3,0,0,0,support,low
12126,70895,4,166,3,0,0,0,support,low
12127,70913,2,274,4,0,0,0,product_mng,high
12128,85105,2,154,3,0,1,0,sales,low
12129,70927,2,159,3,0,1,0,IT,low
12130,70934,3,251,3,0,0,0,technical,low
12131,70935,2,156,3,0,1,0,sales,low
12132,70945,4,193,3,0,0,0,sales,medium
12133,70946,4,195,4,0,0,0,IT,low
12134,88637,3,254,3,0,0,0,product_mng,medium
12135,70953,3,156,2,0,0,0,marketing,medium
12136,70958,6,266,6,0,0,0,management,low
12137,70973,5,216,3,0,0,0,hr,low
12138,88667,5,151,6,0,0,0,IT,low
12139,70977,5,160,5,0,0,0,technical,low
12140,70983,4,272,3,0,0,1,sales,medium
12141,70987,3,178,3,0,0,0,marketing,high
12142,89031,2,103,3,0,0,0,sales,medium
12143,89974,4,172,3,0,0,0,hr,medium
12144,71008,4,174,2,0,0,0,sales,low
12145,71012,3,158,5,0,0,0,RandD,medium
12146,71018,2,135,3,0,1,0,support,low
12147,71019,2,131,3,0,1,0,IT,low
12148,90603,4,274,3,0,0,0,technical,medium
12149,71029,3,250,10,0,0,0,marketing,medium
12150,71032,2,151,3,0,0,0,sales,low
12151,71034,4,202,5,0,1,0,sales,low
12152,71041,4,256,2,1,0,0,IT,low
12153,71047,4,171,2,0,0,0,accounting,medium
12154,71051,4,211,2,1,0,1,marketing,low
12155,71058,7,282,4,0,1,0,marketing,low
12156,71069,2,116,4,0,0,0,IT,low
12157,71071,3,262,3,0,0,0,sales,medium
12158,71077,5,261,3,0,0,0,technical,medium
12159,91151,3,225,4,0,0,0,IT,low
12160,71100,2,151,3,0,1,0,sales,low
12161,71101,4,270,2,0,0,0,support,medium
12162,71104,2,150,3,0,1,0,product_mng,low
12163,71108,4,163,2,0,0,0,technical,low
12164,91606,3,232,6,1,0,0,sales,medium
12165,71111,2,146,3,0,1,0,sales,high
12166,71125,6,171,5,1,0,0,sales,medium
12167,71128,4,243,3,0,0,0,sales,medium
12168,71133,2,182,3,0,0,0,IT,high
12169,91720,7,268,4,0,1,0,IT,low
12170,71148,3,133,2,0,0,0,hr,medium
12171,71152,3,143,2,0,0,0,hr,medium
12172,71156,2,270,4,0,0,0,technical,medium
12173,71164,2,146,3,0,1,0,support,low
12174,71168,4,253,3,1,0,0,sales,medium
12175,71177,4,250,4,0,0,0,technical,medium
12176,71181,2,263,3,0,0,0,IT,medium
12177,71187,5,154,5,0,1,0,accounting,low
12178,71191,2,139,3,0,1,0,support,medium
12179,71202,2,180,3,0,0,0,sales,medium
12180,71206,5,252,5,1,0,0,technical,low
12181,71208,4,213,4,0,0,0,technical,medium
12182,71209,3,167,3,0,0,0,support,low
12183,71212,6,135,3,0,1,0,sales,medium
12184,97048,3,211,6,0,0,0,support,medium
12185,71216,4,101,3,0,0,0,support,medium
12186,71221,6,278,4,0,1,0,RandD,low
12187,97344,4,245,6,0,0,0,sales,low
12188,71227,4,169,3,0,0,0,sales,medium
12189,71231,4,266,3,1,0,0,sales,low
12190,71233,4,253,6,0,1,0,technical,medium
12191,71236,3,196,3,0,0,0,product_mng,low
12192,71241,2,272,4,0,0,0,RandD,medium
12193,71243,5,288,2,0,0,0,sales,low
12194,71259,4,277,2,0,0,0,accounting,low
12195,71261,4,266,5,0,1,0,product_mng,medium
12196,71274,5,203,3,1,0,0,technical,low
12197,71275,4,173,2,0,0,0,product_mng,low
12198,71279,3,144,4,0,0,0,marketing,medium
12199,98550,2,152,3,0,1,0,product_mng,medium
12200,71282,2,140,3,0,1,0,marketing,medium
12201,71284,6,222,4,0,0,0,sales,low
12202,71291,6,210,4,0,1,0,technical,medium
12203,71293,2,157,3,0,1,0,RandD,medium
12204,71296,4,233,6,0,0,0,IT,medium
12205,71306,4,248,4,0,0,0,RandD,low
12206,71308,5,206,2,1,0,0,RandD,low
12207,71310,3,226,3,0,0,0,hr,medium
12208,71312,3,267,3,0,0,0,accounting,low
12209,71313,5,247,5,0,1,0,sales,low
12210,71320,2,132,3,0,1,0,technical,low
12211,71321,3,169,2,0,0,0,hr,low
12212,1987,5,237,5,0,1,0,accounting,medium
12213,71336,5,125,2,0,0,0,sales,medium
12214,71340,4,199,2,0,0,0,IT,high
12215,71343,4,222,3,0,0,0,IT,low
12216,71346,5,213,2,0,0,0,management,high
12217,71358,6,291,4,0,1,0,IT,low
12218,71378,5,244,3,0,0,0,sales,medium
12219,71399,3,262,4,0,0,0,support,medium
12220,71403,5,198,3,0,0,0,product_mng,medium
12221,71408,4,145,2,0,0,0,RandD,low
12222,2624,5,249,3,0,0,0,technical,medium
12223,71414,5,274,2,0,0,0,product_mng,medium
12224,71420,4,197,3,0,0,0,technical,medium
